Threshold
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.011225917193506968
0.0
0.04694757002434141
0.0
0.0
0.01760696742754906
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02773152574070674
0.0
0.0
0.0
0.0
0.029531214882063724
0.015534254966016327
0.010891964794344138
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06310074544779563
0.0
0.0
0.0
0.012442579224722755
0.0
0.02241855869287027
0.0
0.04322867829466419
0.0
0.019542127892179937
0.0
0.040518568926613305
0.0
0.0
0.0
0.009376056713787297
0.0
0.05129172358575389
0.0
0.006975964694150626
0.0
0.0
0.0029808314833916004
0.03576853629101672
0.0
0.0
0.0
0.0
0.012680522574620738
0.0
0.0
0.0
0.0
0.032375592440987866
0.0
0.0026415499047623358
0.022467591872288726
0.017624569316244863
