Threshold
0.09260172123943086
0.1502496014482099
0.16283676758786003
0.1635596168485344
0.21571158409558863
0.3228259076000284
0.15139164209266276
0.2959074115747384
0.25083416930736757
0.1018252534430496
0.1263736173039983
0.020560351700086348
0.19554022182964068
0.15324822082448405
0.12378166266598944
0.1972625706457195
0.2013271696074631
0.24765390461567882
0.18051046668929097
0.15070561881599498
0.087935849176601
0.21923288899539753
0.17905547625164542
0.18203446787027683
0.10105199513380834
0.17156734237374255
0.14522118931127
0.1450287930405474
0.17982619413958895
0.1290471247301054
0.07462066634173961
0.17410009982570393
0.08899544225341816
0.06993871094946724
0.12890953919351977
0.14554099885467497
0.20287825869458354
0.1322576052967471
0.1348508216529397
0.1394854828752068
0.22875041486895847
0.11920123554771288
0.10863512081826789
0.24761665033584088
0.22433608222646642
0.171365847636488
0.16130223691083084
0.29487886498021826
0.13002879114404392
0.2159607401783737
0.16685338686709977
0.20043811671158027
0.17498689168131998
0.16496381609749394
0.12554485661751852
0.12597044042309016
0.10920693491930375
0.15155664398112842
0.2264554968652813
0.18797892948194017
0.1816334404608524
0.22028830197438373
0.24717367074477892
0.2648508410416804
0.15669407831566218
0.13811735670956046
0.10236325226058555
0.1976224793238054
0.08180504663777025
0.14024066275891786
0.12642361580911732
0.19063446330231107
0.11834034952450193
0.5582615383998728
0.1155277387313074
0.14916091014191785
0.2148001318824496
0.07298219275013966
0.25551000804476987
0.23444823348056798
0.19031849954940872
0.2085140341921723
0.024753524870408748
0.18797752298877124
0.1311150479100679
0.11126663775661338
0.15854909386777544
0.12002478943894954
0.1967070593130741
0.18504563084073217
0.11065476651537061
0.17693454677745235
0.16225914429450847
0.21549280645201013
0.16125041629321765
0.21157911969520027
0.21772698211393832
0.14231515895824165
0.12095020023523531
0.2229242498286025
