Threshold
0.0
0.002219908399421284
0.0
0.0
0.0
0.0
0.025124729930253636
0.0
0.01438517498805452
0.0
0.0
0.0
0.015526727637725515
0.0
0.0
0.0
0.00895939950036022
0.0
0.015451834850433908
0.07594083811888754
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.009336091971690882
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02887210490256669
0.0
0.0012491487411724423
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0018256110915761117
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0019112814748057485
0.0
0.04926052872155297
0.0
0.0
0.0
0.028563687272526533
0.0
0.0
0.0
0.0
0.0
0.0
0.005950493797714068
0.0
0.0
0.0
0.0
0.0
0.000946770041871111
0.0
0.0
0.0006280815222872946
0.021923724583009816
0.0077655546236887
