0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026251667,0.0026157668,0.0016789805,0.0039737965,0.002372153,0.0027601677,0.0014768261,0.0010500469,0.003017696,0.0047962843,0.003493124,0.0020331095,0.004140535,0.0017494002,0.0034965912,0.004121566,0.0024334663,0.0014966727,0.004201856,0.00392454,0.0022890181,0.0033799617,0.0033084506,0.0022453072,0.0044286107,0.0022168388,0.002144851,0.0019030176,0.0018892679,0.0040355334,0.0033773163,0.0021745684,0.0063523855,0.0037723198,0.004940898,0.0015752065,0.0017739708,0.0024166168,0.003320238,0.0032529838,0.0057518305,0.0030060515,0.0026845878,0.0018740031,0.0037208516,0.0023953551,0.0020367256,0.0017544426,0.003420228,0.0021880644,0.0033446895,0.0035734205,0.001175886,0.004771051,0.0018954688,0.0022533245,0.0025891515,0.0035840033,0.003040627,0.002768365,0.00275159,0.0032415322,0.0020498687,0.0037286566,0.0016523578,0.004021471,0.00110087,0.0027808447,0.003869819,0.0019816293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014618177,0.0029244707,0.0029150338,0.004162202,0.0009258785,0.0018888131,0.0009799625,0.0015223041,0.0016313607,0.002782783,0.0027995207,0.0023870184,0.0031281174,0.0035295272,0.0034595786,0.0028268343,0.0014568474,0.0012431543,0.004086652,0.0009457564,0.0021476413,0.0009601767,0.0034949093,0.0010844782,0.001456909,0.0023495152,0.003979845,0.0013022635,0.0008638725,0.0029886432,0.0024887656,0.00085226685,0.0024351263,0.0036394247,0.004695566,0.0043328656,0.0024047578,0.0014564091,0.0012935846,0.0018531804,0.0027828068,0.0021688347,0.0067957295,0.0025578781,0.0016135923,0.0034505608,0.0039279014,0.001032198,0.0018863571,0.002533534,0.0034208999,0.0022399907,0.0025487992,0.002317472,0.0018153905,0.0030297649,0.004517929,0.002921981,0.0033782884,0.0058918823,0.0047255317,0.0018049286,0.0029742632,0.0026637868,0.0023396155,0.0010971269,0.0020103648,0.0020400744,0.0007557088,0.003140989
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711038,0.0011800101,0.0020203239,0.0026639646,0.0017202798,0.0027498368,0.0018031922,0.0014839468,0.0032384924,0.0017718262,0.000971473,0.0038431315,0.0027297372,0.0019027474,0.0030440614,0.0022744932,0.0019940846,0.0028071462,0.0028214478,0.0031322455,0.0021408384,0.0024150817,0.003123596,0.002457944,0.0035565868,0.002623967,0.002805032,0.0021139544,0.0032701644,0.0027559514,0.003682699,0.0039538206,0.002347821,0.003376393,0.004590536,0.0035718123,0.0042919465,0.0024626069,0.003245889,0.0034547932,0.0017387707,0.0039575505,0.0018835177,0.004293049,0.003808409,0.0051542157,0.0021010777,0.0028177954,0.003602956,0.0033416566,0.002348329,0.0013610753,0.0032765302,0.0041290573,0.0027431496,0.0022164702,0.002346313,0.0024619407,0.0043967925,0.004275978,0.0046146023,0.0033095262,0.0026297795,0.0021465393,0.0022724865,0.006679664,0.0019174906,0.0016448086,0.0028781346,0.0040360624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389707,0.0009226013,0.003976569,0.0023679594,0.0027557837,0.0011529588,0.0015595037,0.0016546155,0.002008104,0.001644426,0.0017942156,0.0029728822,0.00081976573,0.0016555714,0.0025447179,0.005513848,0.0021030507,0.0029768087,0.002030719,0.0019134097,0.0018833124,0.0039687096,0.003260739,0.0029863117,0.0027121694,0.0025638624,0.0028703522,0.002799001,0.0033394261,0.0022378014,0.0010006637,0.0046466817,0.0031761099,0.003077686,0.0024628676,0.0040438036,0.0027222147,0.0033145777,0.0030773184,0.0044000177,0.001591398,0.0037713076,0.003652941,0.0012129875,0.0014781972,0.002479198,0.0015098033,0.0021386428,0.0037603402,0.0032765253,0.0020537898,0.004398492,0.003454864,0.0047201943,0.004361123,0.002456505,0.0020420342,0.0026587588,0.0020558375,0.0038030983,0.0042682677,0.0017594215,0.0025885582,0.0028319487,0.0016146849,0.0032500036,0.0033522593,0.0027392025,0.0026087814,0.0022096827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002792613,0.0013041171,0.0013325579,0.0011750298,0.003562916,0.006471994,0.004558237,0.001108082,0.004322574,0.0024997885,0.0015752075,0.0017683341,0.0014796827,0.0044167824,0.0018333856,0.0026981814,0.0009752098,0.0021950924,0.0023040408,0.00514993,0.0007962104,0.0018469415,0.0046764743,0.001991512,0.0029146103,0.0015922589,0.0021821375,0.0047127693,0.0024691925,0.002617709,0.0016991404,0.002361223,0.003675173,0.0028318139,0.0056945593,0.0017035585,0.0048461542,0.0037293653,0.0016661895,0.0025979476,0.002183132,0.0018793723,0.0017984292,0.0027126512,0.0035543495,0.00093351933,0.0022318785,0.0021627403,0.0034723342,0.0027046083,0.0031179152,0.0013299371,0.0011411113,0.0013022253,0.0018136654,0.0026545438,0.003109685,0.0017142942,0.0014618502,0.0009574184,0.0026593574,0.0025396012,0.0015333814,0.0054449565,0.0014555722,0.0047807307,0.0031564876,0.002629611,0.0029404126,0.0009952253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013543908,0.0012441465,0.002339523,0.0021510231,0.0017365973,0.002373168,0.0023743317,0.00067457283,0.0031095168,0.002595688,0.002163317,0.0016278297,0.0022065348,0.0017769766,0.006339668,0.0015201285,0.0017240064,0.0022142164,0.0030089787,0.0025168522,0.0037814653,0.0029535103,0.0023426993,0.0019156517,0.0024556685,0.0013032887,0.0037912126,0.0019960501,0.0030411987,0.0014018145,0.0035128377,0.0019100636,0.001414535,0.0012409264,0.0030539085,0.003030338,0.0038712544,0.0015280626,0.0025540942,0.001230644,0.0017327437,0.0045539467,0.0015356024,0.0021165279,0.0026616587,0.0025508176,0.0019621777,0.0029052054,0.0022456653,0.003094618,0.0035228636,0.0019611106,0.0025018358,0.0025952195,0.0037684531,0.0025585976,0.0022607762,0.0019928329,0.004670074,0.00279037,0.0012161799,0.0021160226,0.0025507475,0.002418886,0.0023680837,0.0019704981,0.002167004,0.002868271,0.004362946,0.002859349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026198453,0.0038803662,0.0017231468,0.0056072283,0.007146462,0.0018337537,0.0020105562,0.002520681,0.0019503499,0.0054340847,0.0065988456,0.002660234,0.002150995,0.0024837477,0.004498169,0.0019431085,0.0017509053,0.0032348586,0.005017322,0.0016250357,0.0013943295,0.0018819396,0.0037825224,0.0017837399,0.0022438918,0.0019381436,0.0024427306,0.0018893991,0.0029591732,0.0045728767,0.0026601283,0.0029505072,0.0018217186,0.0017360239,0.0030874042,0.003740256,0.005242494,0.0014162696,0.0033346366,0.0051630046,0.0016184076,0.0030407978,0.0018089752,0.0020426451,0.0026714762,0.0031721718,0.0026562612,0.0010739876,0.004587583,0.0036350628,0.0026181692,0.0019907863,0.0022234356,0.005798089,0.003031751,0.0025401758,0.0022885944,0.002040819,0.0028696458,0.003387201,0.0022167256,0.0013842838,0.002080545,0.00324935,0.0025244732,0.0018340603,0.0017014431,0.002601177,0.002911765,0.0011891545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044382433,0.0021251463,0.0040521603,0.0035817313,0.0043981886,0.0025386077,0.0056601157,0.0012347611,0.002688492,0.004674573,0.0035608374,0.0029695004,0.0024995417,0.0027005593,0.0018204713,0.0020185946,0.0024319503,0.0052534277,0.0059546037,0.0073639634,0.0070777615,0.0014112612,0.003730129,0.002263214,0.0015093896,0.00423183,0.0028234036,0.0027454456,0.0025513782,0.0040255794,0.0036022456,0.0024170617,0.0031941787,0.003360031,0.0035387126,0.003857268,0.003431624,0.0017380674,0.003852361,0.0017214606,0.0029982564,0.0058039604,0.0023369158,0.0039123846,0.0018748558,0.0028421076,0.0032507936,0.0028838483,0.0029025143,0.0018469847,0.0026337055,0.004409666,0.0023885653,0.0035093715,0.0020340048,0.0021485796,0.0051289084,0.008106238,0.0033751247,0.0012764432,0.0025964875,0.0041696695,0.0021058137,0.004322675,0.0010653936,0.0033278242,0.0032528124,0.0031256408,0.003311181,0.0024519905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016167264,0.0044963355,0.0040600304,0.0025043807,0.0034800405,0.003269935,0.0040445863,0.0026134374,0.0026751568,0.0019395846,0.003968653,0.0016910222,0.004081064,0.006075015,0.003516988,0.0030973272,0.008526167,0.00239109,0.0017917801,0.0065041594,0.0028018171,0.0058745365,0.0040207477,0.004342409,0.0050368416,0.005377171,0.0025798625,0.0048943916,0.004790545,0.0039083734,0.0058859857,0.0018447661,0.0068432936,0.005082266,0.0035774072,0.0067634056,0.0055922917,0.0019099651,0.005670676,0.0032243766,0.0042717075,0.0033793577,0.0026883602,0.004137499,0.005790118,0.0041358448,0.003978146,0.006524427,0.002303076,0.0015423967,0.004380769,0.0026160455,0.0046095857,0.0057607903,0.002896458,0.0026581232,0.0031823954,0.001626071,0.0036143383,0.0031849276,0.002151757,0.0013701684,0.0039308895,0.002176452,0.0028376358,0.0022056124,0.004770255,0.0036738045,0.0027680444,0.001647884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028791889,0.0033169352,0.0038942613,0.0015744369,0.0013600321,0.0013632772,0.0036690293,0.0018174273,0.0027607412,0.0026068725,0.0032015666,0.004390414,0.002913522,0.002331165,0.0014379735,0.001875149,0.0052637574,0.0010171965,0.0045728497,0.0028343566,0.00201732,0.0024529197,0.0016800716,0.0029156117,0.0015672854,0.0011961174,0.00097238057,0.0021250083,0.0037285718,0.003947372,0.0041386606,0.004772508,0.0035304269,0.003814578,0.003883238,0.0030634496,0.0017975951,0.0024804692,0.0023140355,0.007211498,0.005636115,0.0051555224,0.002617942,0.0032318342,0.0021049536,0.004111152,0.0017472415,0.0029874358,0.0014929107,0.0018115675,0.0022451468,0.004451775,0.0038178877,0.0019059079,0.0016294942,0.0031030027,0.0030600599,0.0013449946,0.0023240077,0.0022374268,0.0028834739,0.0018888453,0.0021050163,0.0018483775,0.0011847244,0.0018408005,0.0022498784,0.0031335787,0.0043649394,0.002895441
