Threshold
0.037337594881751694
0.07484553636725533
0.04244685001871683
0.0843602676068711
0.084065934683607
0.004793322275437055
0.018978853014717866
0.01048905485426233
0.21123370719932097
0.07131657343012685
0.04047620112748614
0.13311510117411768
0.09254980056144818
0.06242346063360581
0.20698087408161706
0.01625443284321029
0.0
0.09636842728600115
0.21176748177744575
0.09121722729326175
0.12186229104940108
0.2666475057680468
0.08071767887521675
0.07736965654322775
0.12274246927184328
0.10650363454757585
0.13475864647047409
0.018063507655043
0.10771200332323375
0.008921572669432887
0.03785297552244159
0.06396278058995446
0.0
0.1841974290679086
0.12664029770457969
0.05756687976447885
0.1980980008879009
0.11651593875067506
0.07622191934909092
0.11864157985368638
0.06931777673504427
0.0
0.0368872851612826
0.08268987682217445
0.06432080981556354
0.06630299109090233
0.03291888541521409
0.0006704388082715882
0.011781913621144707
0.023654970299687994
0.049632865230265465
0.0
0.08813320375390994
0.04697198452895625
0.025275841799503537
0.11231834792016576
0.10986192770298321
0.15494911868024022
0.0741686434632589
0.25623724947795684
0.0
0.15499322052813333
0.01972029029216522
0.11115968856788028
0.053548101997905134
0.07936858515989481
0.11374397574056247
0.14225027057589956
0.0590940009084722
0.13185421263698144
0.034141621162471936
0.1858901595938047
0.08970064708050665
0.037329718905332196
0.10294280763899133
0.011356771608469865
0.05488788854183149
0.038107436904262645
0.1591297739536351
0.1098732623026935
0.17543379001429843
0.15909855860548233
0.14507303877814967
0.13840919942727714
0.02571097228344761
0.14619202982185914
0.09686090854705796
0.09511645590643607
0.027629892691899537
0.07292680041170717
0.0650905677551931
0.0028935111560595517
0.041939344543855325
0.06959421979768445
0.13821131675478837
0.11468597694827948
0.007607517664791068
0.11011329638528072
0.057695909600494755
0.031104955396024724
