0
55.0
60.0
53.0
54.0
63.0
61.0
56.0
56.0
56.0
54.0
53.0
54.0
53.0
54.0
55.0
56.0
56.0
56.0
53.0
54.0
53.0
54.0
58.0
60.0
54.0
57.0
53.0
57.0
56.0
59.0
53.0
56.0
54.0
54.0
53.0
54.0
59.0
55.0
53.0
54.0
53.0
54.0
56.0
55.0
53.0
53.0
59.0
54.0
55.0
55.0
