0
54.0
67.0
54.0
53.0
53.0
55.0
53.0
54.0
53.0
53.0
53.0
59.0
57.0
53.0
52.0
56.0
53.0
55.0
53.0
54.0
62.0
53.0
39.0
54.0
53.0
53.0
30.0
53.0
56.0
56.0
52.0
53.0
53.0
53.0
56.0
53.0
53.0
53.0
54.0
53.0
55.0
56.0
55.0
57.0
53.0
60.0
58.0
53.0
53.0
58.0
