"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07510351075988,2.62138997664805,6.94014136736374,6.63326650501567,5.87730816196495,7.84094196574151,8.21815135890817,9.5233838730932,2.93489990632575,4.00496794727811,2.78317349514893,2.15416103645182,2.60256482275878,2.15017679825623,2.04085770304754,2.21976652969574,4.02398254321018,2.98821503480777,2.32227808876326,5.26170409439414,3.29230082208656,3.48133575274083,4.5969817019172,6.13728403450799,9.93690066885097,8.84074398330489,9.56533298327272,8.21285050070522,7.12891148247182,8.24180720838029,5.77455139332025,7.03000626680885,6.51679492200231,6.64630036103373,6.69057074340196,3.77075234381333,2.72843155208133,1.73106396976274,1.89630066395529,1.22524290541174,1.42172556255597,1.2081493682874,2.28566181268965,4.77837514969083,2.69954917596869,1.4451627737749,7.00588232180106,8.12497366061685,4.9648018820319,4.88426889278605,5.80092363261792,4.9959894611569,4.92926330720427,4.67031538445951,4.38866150321826,6.02296376876199,4.87922578097194,6.25474299673593,10.2214697768844,1.93609343719366,2.0971605929281,2.22841689043309,1.7906946157226,2.51110620248635,2.42696940783194,2.97785926450373,4.47808915221197,5.8298281222706,5.25142571327797,2.71791938291193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84790211749775,3.64290418780946,4.828872761978,7.53494134546331,7.70635207096206,6.03021721311742,5.6518137632587,3.92343317521407,3.52101667098037,4.18146141257563,5.65156072221859,6.2401718540446,3.97448047680712,2.19097652030276,2.62888108518522,3.34137587929073,2.85023359012284,2.35149784905783,2.14667870938401,1.51182360697535,1.99060027098207,3.49510937241888,2.67614236077959,2.50235849776437,4.31293403949799,4.27168671264853,7.16938166395972,4.82441596660079,5.27391621477016,6.31644706212202,7.7307984345354,9.07693661071985,6.81952576675314,4.24191582514168,4.41939438533418,4.27091838533875,5.74091934679269,6.16644652365767,7.84976872541036,5.25460795268373,3.86307343325472,6.14620146151335,4.35363931980818,4.64172889320055,2.21258620787046,2.59466135818714,3.32518870156966,7.07248398414239,8.62877704754621,9.39404962289714,8.69325636722531,7.1739307216282,6.05533887065963,2.74623977614456,1.99439953915965,1.9403645927542,2.67016101443436,4.84028294062626,8.88759758116439,6.49931740208862,6.78662282777444,3.24706478035869,1.9407833215354,6.51580753662933,3.82230365468156,2.94590436886812,1.58564850274646,1.55780445830271,3.50772011177088,2.18705414379165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07615643143805,3.87667951454231,6.76196445881822,4.39820303201115,2.68470726373396,1.79516186143801,1.48293050985962,2.68185679015234,2.83981365668154,6.32114640102258,3.01869753220834,3.39917637643807,4.1222358186225,4.03468981733222,3.46400701169634,1.51440735412874,1.17280767311199,1.3385653486205,2.40807384365792,3.97714834032265,4.16120627283013,3.79940763539261,5.52502667678531,5.3356555248977,5.32631846897621,3.32425598294379,4.2287098574717,2.83936951318859,3.21768467131423,4.00764875449712,4.39842978390998,2.90123657547788,3.88986046491684,4.26092211760323,4.2942276157021,4.41735979924395,2.43160153851368,2.35604488053091,4.8325566739631,5.66645108027204,3.99531207942919,4.27761062409599,3.77917887550382,4.90000494428949,3.71760318620508,3.33702348453877,2.63686581731166,2.44947634315675,1.79074350299584,3.90805967421037,3.71162952548073,2.20498693693303,2.87651552021851,4.04152494136637,5.13648880390081,5.0718414053628,6.09619780413204,6.13208760740797,4.67262642134144,3.47579687949225,3.59625994455323,4.3082593167627,4.25250722566722,3.66985915557053,3.50841345429308,4.94282094480755,6.10024021910757,7.00675770118989,4.13148607311444,2.14508707631795
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71969368766703,8.97860097602683,6.47346890792883,5.12149471044526,5.40454883869691,6.84710160884543,4.77441586356121,5.45064547292136,4.60493087566681,4.69755252607538,4.3910404867408,5.43799360158515,5.34140017749568,8.7136058307834,5.42434515937367,3.67125450337639,3.7499143493353,2.74159158165169,3.18309520391729,4.0958130203155,2.6508418512095,2.98705711259003,2.84523409237305,2.84119365432251,1.37658170182524,2.13720396605735,1.15314725878864,1.79146260642627,3.58384377878226,2.7641507819785,2.41141211580812,3.44155346041767,4.30371966963183,1.30702373020896,2.80289561170854,3.63040743750495,3.27823657586137,8.19453877055644,10.7679116134516,5.12289132693605,1.70685541232412,2.16811107814103,1.74061278866071,1.51005388371301,1.70873389814922,2.63013727007895,1.71905440642751,2.38153163885293,3.23376739127002,4.72139987197454,3.71529951364839,2.91074381449219,5.33251284751784,2.00002479956114,3.17151076926948,4.37444056643173,3.945484410048,4.35654023568084,1.93748555576896,2.6152618216246,4.64624784265738,3.61161030237384,6.83424393446124,4.91560199378842,5.35536154486994,4.7049612125959,3.16756966213558,2.87881244717813,3.41536384527001,3.97012788354492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05070152342856,4.02917888674668,7.32993541891369,10.0982083884563,5.44472858343641,6.65648665579666,5.08095664826163,7.08272367174172,8.12581485261277,6.53704059866163,4.19627124244434,4.46631326575923,3.4175941516431,6.37597653492622,5.48299809549902,3.94066113273436,2.93780937744108,1.88590146689597,3.6894701827348,3.65094205565692,3.11448372670094,3.04685059118121,5.49399169040537,8.22130740708307,12.1500897370453,15.2310780439315,12.8941435156118,11.8035691077026,14.5858853964679,11.8912184511514,10.7638089242857,10.2368186719041,8.14765067192934,5.10986074817724,6.695204512987,4.14949693585925,5.20899778532483,4.21355223740419,3.29501347793207,3.00908687999299,3.52606567352315,1.33988721007846,1.26279767835931,1.53390566560361,1.90743975366873,2.42188563509735,2.90439422725396,4.3131016441385,6.05651149366106,1.88961578259452,1.49497991462414,3.26869457774616,1.89411712960463,1.06743400027969,1.50506285706892,1.38658534259067,1.95019955586025,2.92810569185512,2.08991502163524,2.93953228919251,2.91203205640202,2.05940495322427,2.18805920783499,1.7577897408858,1.20187699330967,2.38622485207173,1.61185496416004,1.67294632212273,1.58136745089283,1.76079064736584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13620159664344,3.2251110475999,3.00102419623946,3.45947685167146,3.40365318672166,2.07960180097757,1.39023558875722,4.63237447375439,4.37012735187989,3.35458466807758,4.11281662053992,3.45069438581136,4.13855555202567,3.31581849506636,4.24778233612833,3.6623344417975,3.56720018071668,6.73289541340934,5.60205125358976,6.1727114980167,6.8912841291934,5.43206706696834,5.78171417312176,4.01797446434547,4.39638774220913,5.78302573698686,4.85354832248233,4.11671127712374,6.0516625315559,7.00834420137405,5.26871743969051,5.79440690462015,6.95137217705995,9.16845269327228,10.1628002313051,10.0460733616806,12.7141136210984,11.6764050350637,8.68115640917446,7.4203680303902,6.12097888188136,6.86269010002628,3.99771412871128,5.44795891895191,4.76048386793051,4.39187492845212,5.89184633941886,7.08417110823702,6.55912981850347,6.07627210615359,8.99582054803775,10.3580117614014,10.4408622960743,9.11984228994298,6.32087702567262,6.54620872700716,6.1833094718389,4.64115199181214,2.98699710279008,2.13220622275888,2.35411457326405,4.14399991481347,5.85814033596937,5.43451787169927,5.17333885584947,7.69960979260029,5.37457311276843,4.15146417408163,4.36145825602647,2.97803619610606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81336789758949,6.95769515492985,7.20738541989546,6.08681952663653,7.24775175539792,5.54755280802308,4.82352950887658,3.17943937412356,3.15154283510086,2.39659028950436,2.20714159096779,3.68780724077852,2.14520764332075,3.71544026788728,3.17107429848584,1.05532059075249,2.44170907885064,6.97270701857812,11.9508269737439,10.4194584089327,9.22505143149324,7.11192252612564,4.43481978245388,3.90309010302457,5.22978501713501,5.68850940589009,4.19770596659838,4.49819480408487,2.6553475088154,3.43717184554923,4.34970880915366,7.86863756790437,9.19919809629902,13.0418706792393,10.2721020491204,6.04443201543166,4.49842539001131,6.89794574173661,4.20419540228714,5.25249168480706,3.78376161141304,3.43135996476946,1.99287788668039,2.98061825541458,2.54735414158133,2.22940712198933,2.37920849845394,2.8862162461248,2.56128015752567,2.35906603665039,1.9097762654424,2.71660438414519,3.62368459166013,4.50707795332975,4.10048415208227,2.84440485412086,4.28220882318196,3.39423644091682,4.37112623974962,4.38708020521734,3.0695803594199,3.73040302529566,4.88503361217538,4.22955169415674,5.5165407053833,3.78656738772442,4.78256965154695,5.89506930457301,5.21489019126164,7.45951476180799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60829173043144,2.30299032042411,2.85771059568765,3.37945433320903,4.03609024307281,3.30647640628805,3.80449240681274,5.04017995252895,10.9562704744216,9.48059851224987,8.55306748103713,10.9571834002835,9.05308438226655,10.9522839969907,9.95695451476732,11.6377087820078,11.3215112799829,7.99982728701188,7.43760117088021,7.31456561765126,6.08707095307704,10.7617134979286,6.13290908408659,5.34259534758165,13.5657910188378,14.6643519025594,12.8582496827063,11.8796096357264,11.0277908127544,8.52648059138448,6.12690755821724,4.3429432498605,2.34352376679805,3.01002247039788,4.66819343849265,2.88245215087234,5.54454740231202,4.17116619928292,3.04178859863939,3.80806678734537,4.53128295096553,4.64144126599792,3.87128834355819,5.19525272706931,4.74206982026115,3.60365252649798,2.27674889936742,1.83885897882684,3.63470444051513,3.16542026133392,5.0272971581008,2.95242671245193,2.38520269404702,1.77086550942195,2.14586701614917,2.85638461850834,1.83689244845345,2.81907710940574,3.74268438673363,6.21165180221053,6.07797743202373,2.45868459253934,1.49425949989742,1.45837865483285,1.38296303305268,1.50290043998003,2.80713576600204,3.92479424348699,2.54795817012814,3.25217486713312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05976919937825,5.30727677812773,8.0439345350471,9.33449015846911,9.63352572054627,13.5257197288008,8.90465229154146,7.25886583025207,6.25112447221476,6.39009514381611,6.49753625771994,5.46333771812722,8.28084608196454,8.88461067290217,7.74351384832331,8.23006769208158,6.57076635288868,5.54503124033216,4.21259240900205,2.3122795641669,1.46977182643165,3.02809433572323,1.17497557435492,2.00837426607957,3.63927358555085,3.67455053808628,4.83465022195848,4.57978653991381,4.00583040734554,4.7991935324323,5.09952714951208,5.4244232336987,2.83906862278184,5.02404084969053,4.17183156518375,4.57774796044801,6.57501687141368,5.8525226200734,6.86762263966047,6.50629285379698,5.99933786585775,5.43443863325856,7.44574788887037,5.60738010220657,2.14072743841324,1.72199131637918,2.44377194720712,3.8154116268388,2.93947658478529,2.46230237601537,5.53274974730147,5.91747161133066,9.20014691651692,2.83639210934191,6.9999666668472,7.86160939722046,9.91342759195892,7.99184037653179,10.6399375019566,6.10684264724814,5.85962554535256,7.38353772915169,12.1750913781868,6.13065494553818,4.49174270950936,3.70293324044558,3.50857634296431,2.34851081350047,4.36382253187695,2.27636947632517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96924643396123,3.06349395131341,6.00192778024682,3.29625128507275,2.6895923017264,2.01593816816492,3.33593422516207,2.48586930341683,3.29620266594059,3.7120765944665,6.44881089019477,3.58385629905142,1.23871551790315,1.80659528489259,1.64221610577436,1.06213634941271,2.40205851425954,1.38602618267402,1.03699343717841,4.95056881134596,7.25167431606909,7.73278154733704,6.99089760823723,7.00383319367741,9.2315719108558,5.35915471272317,5.24064284632563,6.96222248372781,5.59504968560973,3.73860929470766,1.32981659684,1.37751321928394,3.99202654248443,4.08739771373095,7.50047965351032,13.6235581720925,12.4606376097081,19.7204607530469,17.3650781714201,25.5532735034049,17.1141832057587,16.5592063335771,16.9858611444683,14.361847923425,9.18224580158007,11.4140348995404,9.05835745490039,7.97611254905064,6.43164832950759,5.15713486431182,4.51059409725942,4.9331038251525,5.37699808664457,3.77493223093388,6.99656356271966,7.05161912758686,6.90588957788215,5.97512011600476,5.78458964300634,7.53623276550765,7.69452653266368,13.782778423164,17.0406101119358,9.63167795895079,4.04489918659054,1.42686107670566,4.47507442355908,6.27246390100698,6.5112032560646,5.89231298615734
