"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91574754903007,2.91506334166558,1.61034112544633,1.17868893221387,1.08854368804142,1.0457914941075,1.21541620396874,1.35502282259995,1.73328486755856,1.89745005369178,2.39884040670613,2.45681389915972,2.41649932486217,2.43473165577041,2.56454453421889,2.54035089063646,2.16376092684197,2.08764654111902,1.8171345563802,1.7344181429419,1.23512710701726,0.829722476225898,2.04043117411225,2.4111016191088,2.3920274932047,2.72049394132908,2.75771644662751,2.24929500233269,2.17669282225725,1.91463209470826,1.7278003697323,2.26825245490413,2.23320953848207,1.96477193253654,1.96937841643975,2.03708738872045,1.9844662344232,2.01315549102793,1.43552512657507,1.32072212470793,1.29371598087396,1.15447939492451,1.67999496784001,1.30202828599504,1.47790277668599,2.12697910453714,1.98931045258378,1.74159741795735,2.6137828998533,2.80595633301467,1.62399493615607,1.63989795654163,1.28546553918091,0.953788670842459,1.20925045753706,0.851975946720223,1.37537162080514,1.6232697581998,1.12956222493943,0.718146766000911,0.967182485617705,1.14897398205771,1.06887199586389,1.05825026199914,1.37663764840079,1.53236451476731,1.82119164405413,2.6206275277256,2.12803161703379,2.21643124827487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55909980367292,2.14701488690958,1.89802119905171,1.64999531717617,1.75901522521091,1.60454786891396,1.75815203652658,2.091939894463,1.8313469667755,1.68992006672883,2.10400929743072,2.348246169976,2.52906979055916,2.84317141470221,2.64159071791236,2.77884505969148,2.83021721611481,2.43792693730497,2.01600428894941,2.08131385822328,2.75021355440978,3.21206388830456,3.31234540019433,3.43794482470025,2.66982701240094,2.5947398704947,1.69338755312924,0.62709470405764,0.988850126344061,0.968023292985952,0.993153963629556,0.749316978627739,1.12233184149266,1.17577880278786,1.32420528483941,1.37309949353282,1.93445249169777,2.41218825173879,3.31029033316004,3.65280282079547,3.66956724792045,3.09986913627345,3.13640965344603,2.58037536551065,2.80325635985385,1.49762362643577,1.6585166585763,1.32137869918758,1.64310959811635,1.68852704908913,1.39910685796331,1.37407506867184,1.27561045969676,1.37398993175785,1.33726723536743,1.72747384598947,1.77303342917825,1.85455591295947,2.30930113240274,1.81851559747266,1.45026832446233,1.47867432816907,1.76270895417901,1.81851559747266,1.25398535378797,2.01986164032578,2.5390844168071,2.18487128944483,2.13844277454412,1.87845597822632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97193567829903,2.38501024689201,1.94446077491341,1.81076743574302,2.01814527407173,1.72491077511194,1.50306745420676,1.62266697695807,2.28987846615327,1.43871022857209,1.11572796912997,0.958600295815114,0.937963368633797,1.8154239353371,1.9707685230459,1.8402680922976,2.56516973164874,3.10588969505189,3.01073629950454,3.03051571848587,2.80658400735855,2.51321249426047,1.96917581821305,1.39493030103995,1.16535350022548,1.34260872360938,1.20765539680882,1.61265731561692,1.4987085662694,0.95774633328602,0.852880204629828,0.912434044283455,1.03011349073552,1.10829635116471,1.76564380201756,1.69818319393402,1.43129996058981,1.44405590898844,1.42878502700188,1.7739128712499,0.998177408688096,1.82015787324732,1.66698515829325,0.984708183047805,1.30004247760334,0.880481416471957,0.795175580442945,0.560411741410167,1.09533720533023,0.893820895121893,1.51381651842123,1.48618149045922,1.04740026157658,0.675769300235175,1.16222587846259,0.701956809805174,0.77247178740564,1.2184735153517,1.53430625789667,1.83185019768843,1.38298666100878,1.23542390809747,1.06421382326116,0.894909492027686,0.877931728325918,1.06483352835398,0.650353388556696,0.947002279249972,1.10161817187249,1.31622738015904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23728193914848,1.91160505098927,1.90319998411813,1.44079428572521,1.49317302632313,1.74699053947558,1.8344801112708,2.11565790138598,1.49712885947471,1.41073352301147,1.14483296311936,0.949359914139691,1.15273726596261,1.48397692030569,1.71772564612305,0.91687669306209,1.33697652646604,2.74982349318539,3.06410267739355,2.40819896670556,1.8709869360901,1.69691486394869,2.27807734130011,2.5479592310541,2.46747288647003,1.84786166325954,1.66281585683299,2.28755897447744,3.41559311783535,2.31589435275346,2.28982610069599,2.60928871958428,2.20315015356587,2.01500864926948,1.31292658735217,1.17404099531442,1.31960850125759,1.48645205239442,1.72172474527446,1.69037959595885,1.6164183326156,2.3762065600225,2.12357466974685,2.1709677936032,2.6183325501281,2.45072950577101,2.59937859030676,2.20501772659614,2.22057661180027,2.7582647971792,2.89431669917118,3.01719708684558,2.80565517279369,2.10760384268578,2.12980584386802,1.16300866602606,1.16223093479787,1.06970188110348,1.17513930278602,0.786344000418143,1.09373214271135,0.741617743936781,0.480511935070527,0.836625399063232,0.88645782351464,0.689405375405872,0.861592253003866,1.25775785450192,1.62041798301284,1.66188260860069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47905845667308,1.51942181649584,1.40025598402343,1.38628529355107,1.41249084092506,1.40403755556215,2.38025113542569,2.40944004265098,2.64553187288442,2.3890065254831,1.41450740934511,1.05861016800561,1.24700825536826,2.05500367706837,1.36269634166773,1.41257613369051,1.01035994678098,0.99399313793636,1.30883319306924,1.38257302658619,1.12347621033145,0.803778323561922,0.843194395835428,0.8063362882605,0.601118707211388,0.760827357366001,0.78440934127458,1.29039701076588,1.40239758816479,1.6005151912551,1.41386214954126,1.37712717506131,1.35356041467617,1.01264564130441,1.30768458978256,1.48517685940538,1.83509349230935,1.83454915431916,1.95555000554213,2.08515801558541,1.92292279051651,1.92574369222525,2.12014150471141,2.09419352855385,1.70293863659264,1.26363173986765,1.25683797160983,1.14215986772953,0.95883511677792,0.993149616812571,0.633393576336022,1.37275266014796,1.84715378126281,1.88765389345985,2.01872882678545,1.67705098312484,1.31310590399784,1.42109737219087,1.10851863282581,1.02628883124255,1.84690833856756,1.16773328986948,1.14153390065695,1.25526156013881,1.3818081928833,1.11892033035857,0.633420960604966,0.8696263565463,0.977305257366692,0.688844765194977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4552506485217,1.90968093872416,2.08747191473338,1.94849035209528,2.00611377488813,1.57153547718323,1.32516672529039,1.27126698481857,1.14259450763758,1.38505172627152,1.37194712307721,0.973888393685507,1.20665512782666,1.21407441594376,1.15630317695535,1.56318364200518,0.833516898346159,1.73039881307403,1.37351627894037,1.23363928650673,1.80793827041999,1.83081499929507,2.32861282164515,2.29656473738727,1.70782512765993,1.23778904682075,1.51576210558477,1.32948688774271,1.16492363886522,1.81762365068102,1.25643504896116,1.02729118480657,1.295469312929,1.45558559480059,1.27253991719561,1.66300534353794,1.4028637630944,1.40027556957193,1.87648868971419,1.75144773014495,1.7065351319115,1.35893271106685,0.93145802982815,1.01849263737064,1.27812849094701,0.853151426331751,0.881573148343846,1.05348446734089,1.16608411289098,1.05800870020288,2.28599582963181,1.85055884385155,1.49623170029531,1.55136118823153,1.31271060995519,1.07776638538756,1.60011260864989,1.28586490269382,1.06994530380131,1.36117957423377,1.35286538696381,1.36342027225092,1.13498980079265,0.842239025941802,1.02363199262267,1.21061524613908,1.13582043021844,1.12711735811596,1.45244568223599,1.59707902524907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75959554176184,1.52884376899857,1.71556994084802,2.05801514214946,2.62087503256901,3.12664899574618,3.56925716915953,3.16689066435417,2.55629940865043,1.90670602947265,2.24965002556067,2.00155033207574,1.8263041125461,1.66189793967763,1.89574000757482,2.01632774350483,2.48170070392026,2.74111188018164,2.96531780221102,2.74957459033347,2.67461442413375,2.73540540836118,3.07395337955853,3.13181536894766,2.78679678245997,3.07145476815669,3.22890309817299,3.43046876418209,3.03000285519078,2.43985232288444,2.40298486952909,2.08601018503349,1.78516475060797,1.22264609388189,1.27288239469452,1.71772564612305,1.60793970206288,1.70443214580912,1.85323850817204,1.60138773439268,1.99067527580397,2.30618981230548,2.58714912891432,2.96015031127921,2.90053664892467,2.80677566923355,2.16784537535051,1.82751482252273,1.41953285605222,1.39665062766199,1.80107956367923,2.25774051884282,2.20995566108184,2.163903195692,2.34198826184735,2.44260202720716,1.63013635317727,1.77824487238299,1.56061285263298,1.9953340093832,2.17586835817985,2.63940950689471,2.74331933399549,1.72941923179143,1.6772976480505,1.66164323760435,1.23219395619653,0.8428364124272,1.01386510626597,1.19815607837492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51242369966755,1.0383549456445,1.29114851454562,1.40280331581342,1.29011056009287,1.41737310939331,1.40863576178405,1.61329772991423,1.44304833978628,1.41097366450341,1.82632973725024,1.56768962629024,1.36368494262014,1.20873110566186,1.18410921446449,1.04872206096994,1.03657992414422,0.999139044179605,1.25592082174059,1.32233406335062,1.20127983767632,1.43805127394614,1.00157750442402,1.89536691179756,1.57138556748589,0.951971638232987,1.61480263130205,1.8732325002519,2.3454967519803,2.29363706262711,2.17337196686879,1.62368828177198,0.882511527105562,0.881503518179111,1.65404022218439,1.76462807173617,1.5908503227332,1.41713331921269,2.24320887162885,2.3562895086151,3.07128416919234,3.12916957396327,2.81919312869049,2.40404182267707,3.10138299793389,1.75123838223253,1.57860492576895,1.31664650260295,1.70377975262266,1.97929667276358,1.9965967946379,2.08903812814449,1.44874786679108,0.885333372809513,1.14696303059356,1.51520549180015,1.70218799454514,0.975633105340489,1.43915621672773,1.81190863069848,2.37906670334806,2.36275058378619,2.99951290186415,1.53361492686246,1.11047013323598,1.4507164116545,1.10479287075329,1.4927868735731,1.53616404919495,1.30350235011294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00397016629511,1.25703150522499,1.47302155381542,1.76864068924144,1.98550895672768,1.71504174966181,2.22212605072106,2.32285936083079,2.15633486700256,2.2641251348507,2.16480126238914,1.78938334195876,1.67381484980256,1.71678720560178,1.29816409756744,1.33400817482715,0.721870500040312,0.872060497035326,1.26234928514392,1.02750863332325,1.34818717669434,1.24800688557421,1.0748204570851,1.70653513191149,1.4208464375779,1.15307876715984,1.68860326588406,1.65908763190342,2.11439307948515,1.60954150193085,1.48152234772857,1.83130580881552,1.97673114984336,1.60853970751137,1.24167337970147,0.987137446015332,1.42529799215382,1.79380966678902,0.95657340530592,1.12650010350333,1.28250840266878,1.43590840772097,1.4245696531523,0.859932190677393,1.06945479897303,1.5158860922101,1.34185947642072,1.34129285264583,1.37255592761682,1.58248677477068,1.39116832993374,1.61831159862778,1.68099506533661,2.4176713656971,2.25733537757733,3.24511150332819,4.47718100066964,3.64888680621905,3.53232848877174,2.98797726498427,2.75393017260178,2.46325314669399,2.27657378741251,2.93176000457168,2.85804035156782,2.76754165407292,2.97448467550974,2.11428717049592,1.82899385955277,2.39177768530248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20158738062861,0.983192080250174,0.577958176096023,1.08760358622684,1.26745085703185,1.24907150612226,1.57871041699369,1.85141827748498,1.96302109294489,1.31399586156839,1.81165767074808,1.57201384647643,2.24870497468954,2.21469195255115,2.39807969259353,2.37397351985242,2.7008479429104,2.65481784327756,2.32394627337892,2.57410093464881,2.31903785444756,2.18483984483784,2.31192426836636,1.72731930956405,1.14420184309615,1.77071582319431,1.9922541969289,2.06559030377298,1.73525380201334,1.37904629750604,1.92595303208308,2.28744822530597,1.62299161392677,1.65505681356094,1.97473548200273,2.19573269687315,2.48706973625909,2.47319559524446,1.6996756558973,1.52768109362181,1.68826767906353,1.7223816505322,1.73584179420844,1.80208429035512,2.02153543243424,1.88099079254945,2.05606547751122,1.55956567543678,1.6671158424373,1.22739297150241,0.919002093183768,1.51600697675111,1.78967119776833,1.33767973876587,2.31280897738089,2.19723686696578,2.83376158561485,2.2260469553521,2.32499462714424,1.89795399224449,1.39462649668959,1.9093848061588,1.34850737678827,1.34394179467786,1.75606587607388,2.02677338353836,2.0953586686557,2.07176738893439,1.66479466065216,1.56126716489914
