0
55.0
35.0
57.0
57.0
56.0
55.0
58.0
55.0
56.0
56.0
59.0
56.0
56.0
55.0
55.0
55.0
56.0
56.0
32.0
55.0
56.0
58.0
56.0
55.0
57.0
55.0
55.0
55.0
56.0
55.0
55.0
54.0
56.0
56.0
55.0
57.0
56.0
54.0
55.0
55.0
54.0
58.0
56.0
55.0
57.0
55.0
54.0
56.0
55.0
55.0
