0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027155874,0.0025391802,0.002580923,0.0030035132,0.0019667686,0.0024037224,0.0021132515,0.0017146384,0.0023990832,0.003977566,0.0012422339,0.0021554842,0.004161748,0.0012136479,0.0024913035,0.0021758724,0.0026835133,0.0028123937,0.0014168633,0.0019769697,0.0013212386,0.0021518038,0.0013457964,0.0025313229,0.0012830436,0.0046766787,0.0044795885,0.002637682,0.0017368349,0.0042069233,0.003867516,0.003121815,0.0034303959,0.0017376094,0.0019548854,0.002737962,0.0020537155,0.0011160568,0.002901665,0.0034905376,0.0027318122,0.0022958894,0.0027546722,0.0020455264,0.0018827975,0.0023868924,0.0014128559,0.0030125119,0.0021902046,0.0018448184,0.0011274889,0.0013766593,0.0021270837,0.0015173187,0.003765411,0.0023012296,0.005306282,0.0009394988,0.0028568567,0.0032890032,0.0030941914,0.0025731176,0.0025575357,0.0031210291,0.0025723253,0.0031690132,0.0021263608,0.001385326,0.002204402,0.0032206143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041782865,0.0010874646,0.0030291288,0.004742643,0.0016281211,0.0025635862,0.005109482,0.001119764,0.0018310136,0.00097259716,0.00358324,0.0018762306,0.0010702738,0.0018658073,0.0046576257,0.0013584546,0.0016534519,0.0034604152,0.0020453483,0.0013113931,0.0011399774,0.0009414946,0.002449555,0.0017468813,0.0012653302,0.0024854976,0.00088436936,0.0016819789,0.0018228563,0.00082315755,0.001781692,0.001799799,0.0014701636,0.002629522,0.0015740282,0.003346686,0.0025301662,0.0055253715,0.003668875,0.0025437362,0.0018799363,0.0032272262,0.0014512469,0.002308474,0.0016620425,0.0015104979,0.0034117035,0.0030290952,0.0012670174,0.0016737705,0.001141297,0.0020290131,0.0022502162,0.002124287,0.0029577217,0.003331616,0.0016740635,0.0022156697,0.001401809,0.0021909927,0.002947216,0.0022808786,0.0051775286,0.0018027152,0.0010319151,0.0024405457,0.0026023285,0.0010708945,0.0017765434,0.0014490624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037830402,0.0033386364,0.0023309495,0.0026900389,0.0025624032,0.0017272421,0.0008643867,0.0010827421,0.001011418,0.0019371845,0.0018398698,0.0022687425,0.0018729864,0.0016958707,0.0016426446,0.0014987189,0.0021580646,0.0021543608,0.002669757,0.002124855,0.0023906077,0.0025885457,0.002988269,0.002447175,0.0016541866,0.0017797346,0.002652708,0.0023848268,0.0019803892,0.0022799307,0.0032505828,0.004054874,0.0028181034,0.003372675,0.0029157158,0.0013339584,0.0009339946,0.0024829465,0.0025620065,0.001762137,0.0023629086,0.0019196086,0.0017770334,0.002015457,0.0032764685,0.0028081962,0.002654533,0.0030896924,0.0025451444,0.0024379347,0.0019841634,0.0019778956,0.0024622744,0.0017712171,0.0016226898,0.0031484514,0.002754768,0.0018017554,0.0016969295,0.0037101111,0.0029740299,0.0026771137,0.0019301414,0.003933119,0.004210823,0.0035731734,0.0038043861,0.0021593159,0.0017029744,0.001493665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022474914,0.0036196085,0.0018657929,0.0032370326,0.0026271893,0.0014213889,0.0012304924,0.0021088417,0.001684399,0.0035072248,0.002991598,0.0025141477,0.002339571,0.0026124811,0.0021370738,0.0011472845,0.0012722395,0.0013474275,0.0019631372,0.001677466,0.00094140053,0.0033371309,0.0037859334,0.0030014417,0.00331706,0.0033213168,0.002788475,0.0029063623,0.0032713464,0.002951623,0.0021174925,0.0015101504,0.0030160798,0.0029310035,0.0019215101,0.0021233084,0.004190641,0.0015953562,0.003011152,0.0017670596,0.002595358,0.0020001216,0.002881132,0.0029038824,0.0025134515,0.00294325,0.00199343,0.0021489698,0.0017129752,0.0017398299,0.0019730558,0.001738677,0.0034739047,0.0032132757,0.0018518259,0.0023570536,0.0016793445,0.0017625156,0.001383393,0.0014064179,0.0023194193,0.0017593306,0.0032046253,0.0024271277,0.0017743108,0.003908169,0.0022988473,0.0032619182,0.0010512715,0.0020219998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028524753,0.0023923656,0.0030632247,0.003167777,0.00282133,0.0038110812,0.0020319698,0.0031391087,0.0023190014,0.0017557906,0.0028896783,0.0011109248,0.0030809322,0.0022975232,0.0015626863,0.0012290913,0.0015618419,0.0017969956,0.0028507712,0.0019386479,0.001456503,0.0015095953,0.0035811195,0.0018633292,0.002780969,0.0030700043,0.0018319903,0.004097255,0.0023783292,0.0027073345,0.003810456,0.0012033192,0.001275014,0.0030547236,0.002489245,0.0024128815,0.0013801274,0.00089651,0.0033379102,0.0033741277,0.003416348,0.0017339241,0.0011068225,0.0029633467,0.0032114594,0.0024506294,0.0013273032,0.0031942707,0.0043320605,0.0015977204,0.0015163791,0.003344254,0.0013018827,0.00193491,0.004295578,0.0032097744,0.0013403186,0.0029895906,0.003090145,0.0014420447,0.002673242,0.002394218,0.0059351353,0.0018657518,0.0025702887,0.0033553771,0.003001071,0.0023958143,0.0038266801,0.0032374356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016711466,0.0024473877,0.0020933899,0.0012989108,0.0032793113,0.0013051138,0.0021353932,0.0013596504,0.0013062907,0.0032336384,0.0018432533,0.001771719,0.0020354614,0.0017515336,0.00355311,0.0016480688,0.0024269312,0.0025994922,0.004771115,0.0021217742,0.0021307222,0.00127711,0.0021327666,0.0028307314,0.004665442,0.0012553657,0.0014154699,0.0018623444,0.003362635,0.0022093682,0.0023610613,0.0020611673,0.0013930277,0.0017654399,0.0028099339,0.0016611139,0.0015432143,0.0018598917,0.0032578227,0.004345029,0.0016903448,0.0021342884,0.002407818,0.0041442085,0.0020557742,0.0015538011,0.0027125943,0.0034937372,0.0024145837,0.0053466363,0.0020371904,0.0023571863,0.0017707455,0.0021241216,0.0015295665,0.0020382619,0.002114877,0.0020350174,0.0027355447,0.0017834352,0.0023449461,0.0016099653,0.0021997374,0.0026566335,0.0020164202,0.003063135,0.0028952681,0.00285761,0.0011741203,0.0013195839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025806546,0.0014286238,0.0019649223,0.0025553685,0.0018224904,0.0032300302,0.0028020022,0.002960163,0.001947144,0.0015700407,0.0024477602,0.0012698568,0.0023224128,0.0015284364,0.0028393995,0.0038791923,0.0032534264,0.001687167,0.002745316,0.0015685718,0.003051216,0.0013950526,0.0022069246,0.0026921518,0.002321378,0.0018779443,0.0044758515,0.0021823987,0.0019325702,0.0016359559,0.002241898,0.0039200075,0.0029720895,0.0033238714,0.0034014927,0.0035040677,0.004391081,0.0018883678,0.0015210109,0.0021246371,0.0027049435,0.0014549679,0.0007724884,0.0015983606,0.0018107715,0.0009825284,0.001604117,0.0022581483,0.0035625454,0.003507412,0.0019412823,0.002456053,0.00253563,0.0031621412,0.0019254681,0.0029021201,0.0013683293,0.0029468029,0.0018264971,0.0011654345,0.0019505946,0.0014304885,0.0025655671,0.002211407,0.0013138191,0.0052596466,0.0028891407,0.0036349797,0.0018113661,0.0019471346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021432678,0.0016453725,0.0018639017,0.0024120756,0.0024394488,0.0010683532,0.0045143757,0.0016130375,0.0020039815,0.002747796,0.0025026202,0.004105817,0.0024487008,0.0012754631,0.0013184198,0.0016630664,0.0030794558,0.0011937206,0.0021347918,0.0025874095,0.0011120926,0.002154552,0.0031889423,0.0019772158,0.0017505621,0.0012487839,0.004745714,0.0040764227,0.0022991884,0.002543818,0.0024267859,0.0019741585,0.0029881655,0.0021407574,0.0023972199,0.0016121898,0.0033447337,0.0026427957,0.0023493345,0.0032558646,0.0027143985,0.0020193153,0.0030759922,0.0017126394,0.0020080097,0.00081071066,0.0021949455,0.002484691,0.0013409011,0.0044317273,0.004348695,0.0015944436,0.0012881235,0.0025046899,0.0027580713,0.0028587668,0.0023231131,0.003634391,0.005907969,0.0021712321,0.0029897678,0.0018661901,0.0018002226,0.0023755785,0.0023045468,0.00253468,0.0031683277,0.0020886043,0.0014020663,0.002453535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016637656,0.0028680626,0.00328764,0.002847081,0.0032454499,0.0020042832,0.0019134677,0.0032929406,0.0017897493,0.003005611,0.001674831,0.0022449635,0.0023233402,0.003317591,0.0012097869,0.0027917966,0.0023227714,0.0015467113,0.0019773184,0.0017097213,0.0019405893,0.0031133438,0.0014060749,0.0022008514,0.0014512959,0.0021524187,0.002380754,0.0020431671,0.0021871978,0.0026915974,0.0017725587,0.00214154,0.001294985,0.001906919,0.0023519378,0.005260726,0.0019781007,0.0040784148,0.0021177914,0.0036371548,0.0024637117,0.0016683724,0.002583884,0.0019252665,0.002349505,0.002595077,0.001962994,0.0031688889,0.0010614409,0.0013497599,0.002537207,0.0017420255,0.0013787587,0.0031078577,0.0025017827,0.0021334633,0.0035622187,0.0018017524,0.0028896027,0.0039646956,0.0013264861,0.0029034659,0.0029897962,0.0012937478,0.003134287,0.002107365,0.0011648627,0.0027690346,0.0033316144,0.0017227166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017950832,0.0032526564,0.0041635153,0.0008411353,0.0021232786,0.0018829528,0.0032445032,0.0024816887,0.0016821636,0.002542522,0.0011919625,0.0018764006,0.0017897022,0.0036133146,0.0010238881,0.0023068564,0.003176937,0.0012279787,0.0014996886,0.002348809,0.0039746645,0.0033023774,0.0026170546,0.0023318771,0.0027305821,0.0019390085,0.004044103,0.003132149,0.0021814483,0.0021158813,0.0025264747,0.0024592245,0.0027702448,0.0017789005,0.0016680744,0.005095751,0.0017210837,0.0035930334,0.0025725744,0.0012003193,0.001438933,0.002715481,0.0015579954,0.00261076,0.001238051,0.0042244582,0.0016092116,0.002327377,0.0015438073,0.0020195562,0.002457981,0.0019622995,0.001457103,0.0017452046,0.0030357367,0.0029713397,0.002145214,0.0024769958,0.0026906102,0.0023708965,0.004809022,0.00347529,0.0016553804,0.0015404762,0.0023933982,0.0020367692,0.0022267771,0.0041296883,0.0015295201,0.0024992155
