0
54.0
67.0
54.0
53.0
53.0
55.0
53.0
56.0
53.0
52.0
56.0
53.0
55.0
52.0
53.0
53.0
54.0
54.0
47.0
57.0
53.0
57.0
53.0
55.0
52.0
53.0
57.0
66.0
54.0
51.0
61.0
56.0
53.0
52.0
56.0
53.0
53.0
53.0
60.0
54.0
54.0
63.0
40.0
54.0
53.0
53.0
55.0
54.0
67.0
54.0
