0
56.0
57.0
52.0
55.0
51.0
64.0
55.0
54.0
53.0
55.0
55.0
30.0
57.0
54.0
58.0
56.0
58.0
55.0
53.0
54.0
54.0
55.0
60.0
63.0
60.0
57.0
53.0
61.0
55.0
53.0
60.0
60.0
58.0
63.0
53.0
57.0
58.0
65.0
59.0
53.0
54.0
55.0
59.0
53.0
60.0
43.0
52.0
54.0
52.0
61.0
