0
54.0
67.0
54.0
53.0
53.0
55.0
54.0
55.0
53.0
52.0
56.0
53.0
58.0
52.0
53.0
56.0
61.0
55.0
55.0
54.0
53.0
53.0
55.0
53.0
55.0
53.0
62.0
53.0
63.0
53.0
65.0
65.0
55.0
58.0
53.0
57.0
56.0
58.0
59.0
53.0
56.0
53.0
54.0
62.0
62.0
56.0
44.0
55.0
52.0
55.0
